Taxon,Cluster
GCA_016525285_2,8
GCA_016524135_2,8
GCA_016529645_2,8
GCA_016525735_2,8
GCA_024024135_1,8
GCA_016538645_2,8
GCA_016528645_2,8
GCA_016525515_2,8
GCA_016523155_2,8
GCF_000278605_1,8
GCA_016611975_2,8
GCA_024024215_1,8
GCA_016522325_2,8
GCA_016524785_2,8
GCA_016525075_2,8
GCA_016526095_2,8
GCF_001612075_1,8
GCA_016522005_2,8
GCA_016532475_2,8
GCA_016536865_2,8
GCA_016523625_2,8
GCA_016524835_2,8
GCA_016524035_2,8
GCA_016528455_2,8
GCF_001612175_1,8
GCF_001612185_1,8
GCF_001612285_1,8
GCA_016521855_2,8
GCA_016524305_2,8
GCA_016528475_2,8
GCA_016536585_2,8
GCA_016524355_2,8
GCA_016523245_2,8
GCA_016530045_2,8
GCF_001612155_1,8
GCA_016525365_2,8
GCA_016528685_2,8
GCA_016522755_2,8
GCA_024024075_1,8
GCA_016523415_2,8
GCA_016533185_2,8
GCA_016538585_2,8
GCF_006493925_1,8
GCA_016523775_2,8
GCA_016533165_2,8
GCA_016524695_2,8
GCA_016521435_2,8
GCA_016525895_2,8
GCA_016523535_2,8
GCA_016522485_2,8
GCA_016522815_2,8
GCA_016524335_2,8
GCA_016527235_2,8
GCA_016520035_2,8
GCA_016525785_2,8
GCA_016524675_2,8
GCA_016536355_2,8
GCF_000305255_1,8
GCF_021019355_1,9
GCF_021020005_1,9
GCF_021019535_1,9
GCF_021020065_1,9
GCF_021020255_1,9
GCF_021020475_1,9
GCF_000586655_1,9
GCF_021019475_1,9
GCF_021020515_1,9
GCF_021020275_1,9
GCF_021020495_1,9
GCF_021020135_1,9
GCF_021020175_1,9
GCF_021020575_1,9
GCF_021020055_1,9
GCF_021020375_1,9
GCF_021020555_1,9
GCF_021019975_1,9
GCF_021020155_1,9
GCF_021019775_1,9
GCF_021019415_1,9
GCF_001612455_1,9
GCF_021020325_1,9
GCF_021019605_1,9
GCF_021020235_1,9
GCA_016538365_2,9
GCF_021019655_1,9
GCF_021019555_1,9
GCF_021019955_1,9
GCF_021020095_1,9
GCF_021019695_1,9
GCF_021019805_1,9
GCF_021020355_1,9
GCF_021019815_1,9
GCF_021020445_1,9
GCF_021019635_1,9
GCF_021019675_1,9
GCF_021020435_1,9
GCF_021019755_1,9
GCF_021019915_1,9
GCF_021019715_1,9
GCF_021019865_1,9
GCF_021019855_1,9
GCF_021019565_1,9
GCF_021020215_1,9
GCF_006491965_1,9
GCF_021019425_1,9
GCF_021020185_1,9
GCF_021019995_1,9
GCF_021020415_1,9
GCF_021019725_1,9
GCF_021019795_1,9
GCF_000586635_1,9
GCF_021020295_1,9
GCA_016538375_2,9
GCF_021019515_1,9
GCF_021020115_1,9
GCF_021020035_1,9
GCF_001028315_1,9
GCF_021019595_1,9
GCF_021019375_1,9
GCF_021020535_1,9
GCF_021020385_1,9
Aci40,10
Aci6,10
Aci17,10
Aci34,10
Aci57,10
AB152,10
Aci60,10
Aci23,10
Aci12,10
Aci30,10
Aci16,10
Aci21,10
Aci7,10
Aci26,10
Aci5,10
AB267,10
Aci32,10
AB14,10
Aci43,10
Aci39,10
Aci22,10
Aci37,10
AB188,10
AB8,10
Aci27,10
Aci61,10
Aci55,10
AB281,10
Aci53,10
Aci58,10
Aci8,10
Aci95,10
Aci97,10
Aci35,10
Aci63,10
Aci42,10
Aci18,10
Aci24,10
Aci33,10
AB309,10
Aci36,10
Aci62,10
Aci13,10
AB264,10
Aci11,10
Aci56,10
Aci54,10
AB96,10
Aci10,10
Aci108_AB198,10
Aci19,10
AB162,10
Aci65,10
AB59,10
Aci14,10
Aci64,10
Aci25,10
Aci15,10
Aci38,10
Aci3,10
AB274,10
GCA_016545045_1,11
GCA_018494575_1,11
GCA_019505825_1,11
GCA_021464905_1,11
GCA_016489385_1,11
GCA_017119705_1,11
GCA_017832615_1,11
GCA_020786975_1,11
GCA_016544085_1,11
GCA_016489725_1,11
GCA_020040705_1,11
GCA_019506745_1,11
GCA_018494915_1,11
GCA_016488845_1,11
GCA_022635955_1,11
GCA_018286275_1,11
GCA_018501265_1,11
GCA_017836055_1,11
GCA_018285595_1,11
GCA_016484725_1,11
GCA_017846355_1,11
GCA_019080505_1,11
GCA_021220925_1,11
GCA_017835055_1,11
GCA_018286155_1,11
GCA_017834995_1,11
GCA_018286455_1,11
GCA_021464825_1,11
GCA_017835415_1,11
GCA_018285955_1,11
GCA_018501345_1,11
GCA_018285335_1,11
GCA_016544985_1,11
GCA_018286615_1,11
GCA_018286195_1,11
GCA_018868405_1,11
GCA_021470245_1,11
GCA_018286035_1,11
GCA_017836075_1,11
GCA_016544875_1,11
GCA_017836435_1,11
GCA_018494875_1,11
GCA_016470275_1,11
GCA_018286495_1,11
GCA_018494555_1,11
GCA_018285315_1,11
GCA_016610005_1,11
GCA_018868265_1,11
GCA_017364285_1,11
GCA_018286595_1,11
GCA_017836495_1,11
GCA_017362345_1,11
GCA_017836135_1,11
GCA_018495035_1,11
GCA_017832655_1,11
GCA_018286415_1,11
GCA_019080485_1,11
GCA_017362265_1,11
GCA_017950915_1,12
GCA_017949155_1,12
GCA_017951735_1,12
GCA_017952525_1,12
GCA_017949275_1,12
GCA_017952065_1,12
GCA_017951375_1,12
GCF_023913885_1,12
GCA_017949015_1,12
GCA_017948815_1,12
GCA_017950255_1,12
GCA_017952175_1,12
GCA_017949745_1,12
GCA_017949415_1,12
GCA_017949795_1,12
GCA_017950195_1,12
GCA_017950835_1,12
GCA_017949875_1,12
GCA_017950295_1,12
GCA_017952475_1,12
GCA_017951985_1,12
GCA_017951495_1,12
GCA_017953035_1,12
GCA_017952385_1,12
GCA_017951355_1,12
GCA_017950795_1,12
GCA_017951515_1,12
GCA_017950235_1,12
GCA_017952855_1,12
GCA_017952215_1,12
GCA_017952965_1,12
GCA_017949955_1,12
GCA_017950005_1,12
GCA_017950695_1,12
GCA_017952615_1,12
GCA_017950675_1,12
GCA_017949505_1,12
GCA_017952155_1,12
GCA_017951875_1,12
GCA_017952335_1,12
GCA_017952425_1,12
GCA_017949585_1,12
GCA_017949915_1,12
GCA_017951995_1,12
GCA_017951335_1,12
GCA_017950135_1,12
GCA_017950535_1,12
GCA_017952775_1,12
GCA_017952725_1,12
GCA_017949775_1,12
GCA_017952195_1,12
GCA_017949855_1,12
GCA_017949695_1,12
GCA_017950475_1,12
GCA_017951415_1,12
GCA_017951455_1,12
GCA_017952755_1,12
GCA_020108435_1,13
GCA_020109855_1,13
GCA_020103435_1,13
GCA_020109135_1,13
GCA_020105615_1,13
GCA_020113215_1,13
GCA_020100535_1,13
GCA_020107295_1,13
GCA_020109175_1,13
GCA_020102035_1,13
GCA_020107395_1,13
GCA_020109255_1,13
GCA_020103315_1,13
GCA_020107455_1,13
GCA_020100425_1,13
GCA_020110435_1,13
GCA_020107155_1,13
GCA_020110655_1,13
GCA_020109515_1,13
GCA_020113615_1,13
GCA_020107795_1,13
GCA_020100955_1,13
GCA_020112055_1,13
GCA_020106755_1,13
GCA_020102055_1,13
GCA_020108535_1,13
GCA_020102435_1,13
GCA_020107275_1,13
GCA_020107375_1,13
GCA_020107415_1,13
GCA_020102455_1,13
GCA_020110815_1,13
GCA_020108575_1,13
GCA_020103055_1,13
GCA_020102115_1,13
GCA_020104995_1,13
GCA_020100075_1,13
GCA_020108275_1,13
GCA_020101495_1,13
GCA_020106815_1,13
GCA_020107855_1,13
GCA_020107015_1,13
GCA_020105595_1,13
GCA_020113755_1,13
GCA_020103195_1,13
GCA_020107875_1,13
GCA_020109455_1,13
GCA_020108115_1,13
GCA_020110015_1,13
GCA_020107815_1,13
GCA_020102355_1,13
GCA_020108095_1,13
GCA_020107335_1,13
GCA_020107835_1,13
GCF_005785505_1,14
GCF_022236475_1,14
GCF_014560515_1,14
GCF_006365865_1,14
GCF_005785815_1,14
GCF_005786535_1,14
GCF_024296295_1,14
GCF_017349005_1,14
GCF_022240365_1,14
GCA_019321215_1,14
GCF_005785405_1,14
GCF_900495325_1,14
GCF_005785745_1,14
GCF_022816205_1,14
GCF_006367735_1,14
GCF_006366665_1,14
GCA_019305545_1,14
GCF_005048905_1,14
GCF_014561145_1,14
GCF_023606005_1,14
GCF_005785765_1,14
GCF_005785455_1,14
GCF_005785725_1,14
GCF_006368045_1,14
GCF_005786095_1,14
GCF_021013015_1,14
GCF_023605445_1,14
GCF_005785875_1,14
GCF_005785515_1,14
GCA_019305805_1,14
GCA_021388145_1,14
GCF_005786105_1,14
GCF_021012975_1,14
GCF_023605885_1,14
GCF_023605935_1,14
GCA_016498205_1,14
GCA_021388545_1,14
GCF_005785325_1,14
GCF_022236825_1,14
GCF_014560495_1,14
GCA_019320895_1,14
GCF_005785895_1,14
GCF_022240965_1,14
GCF_005785315_1,14
GCF_005785845_1,14
GCF_022237765_1,14
GCF_005785355_1,14
GCF_005785305_1,14
GCA_021388615_1,14
GCA_020575685_1,15
GCA_021716935_1,15
GCA_023828075_1,15
GCF_014880595_1,15
GCA_016974555_1,15
GCA_016482875_1,15
GCA_022666455_1,15
GCA_016484605_1,15
GCA_019506505_1,15
GCA_023785055_1,15
GCA_016639275_1,15
GCA_016484625_1,15
GCA_022587095_1,15
GCA_020040065_1,15
GCA_016639475_1,15
GCA_020781635_1,15
GCA_016488805_1,15
GCA_020823655_1,15
GCA_023418735_1,15
GCA_017120235_1,15
GCA_018394215_1,15
GCA_016483045_1,15
GCA_020222295_1,15
GCA_022587935_1,15
GCA_017837495_1,15
GCA_023115655_1,15
GCA_021869235_2,15
GCA_024367415_1,15
GCA_021527825_1,15
GCA_017119945_1,15
GCA_016484825_1,15
GCA_020041045_1,15
GCA_021221525_1,15
GCA_016484405_1,15
GCA_019505785_1,15
GCA_019314805_1,15
GCA_016484385_1,15
GCA_023785095_1,15
GCA_021337195_1,15
GCA_016639395_1,15
GCA_022587155_1,15
GCA_020218715_1,15
GCA_021717015_1,15
GCA_021716975_1,15
GCA_016484465_1,15
GCA_021724895_1,15
GCA_020823635_1,15
GCA_023827895_1,15
GCF_010179435_1,16
GCF_011602225_1,16
GCA_021140445_1,16
GCF_011602285_1,16
GCF_011602235_1,16
GCA_021139175_1,16
GCA_021139375_1,16
GCA_021142625_1,16
GCF_011602205_1,16
GCA_021138795_1,16
GCA_021302395_1,16
GCA_021140465_1,16
GCA_021140425_1,16
GCF_011601935_1,16
GCF_010178815_1,16
GCF_010179355_1,16
GCA_021136535_1,16
GCF_010179375_1,16
GCF_010179385_1,16
GCF_011603635_1,16
GCF_011601765_1,16
GCF_011601985_1,16
GCA_021140525_1,16
GCF_010500485_1,16
GCF_011602405_1,16
GCA_021139275_1,16
GCA_021139635_1,16
GCF_011602145_1,16
GCF_011602055_1,16
GCF_011601695_1,16
GCF_011601805_1,16
GCF_011601485_1,16
GCF_011603845_1,16
GCA_021137575_1,16
GCF_005280375_1,16
GCA_021139555_1,16
GCF_011601875_1,16
GCF_012934925_1,16
GCA_021326195_1,16
GCA_021150785_1,16
GCA_021136575_1,16
GCA_022625185_1,16
GCF_011603835_1,16
GCA_022624815_1,17
GCA_022625445_1,17
GCA_022676745_1,17
GCA_022624125_1,17
GCA_022624045_1,17
GCA_022624785_1,17
GCA_022677085_1,17
GCA_022623865_1,17
GCA_022677045_1,17
GCA_022675875_1,17
GCA_022624085_1,17
GCA_023321945_1,17
GCA_022623965_1,17
GCA_022626105_1,17
GCA_022675935_1,17
GCA_022623985_1,17
GCA_022676135_1,17
GCA_022624065_1,17
GCF_002183875_1,17
GCA_022624005_1,17
GCA_022675835_1,17
GCF_002948475_1,17
GCA_022623885_1,17
GCA_022676455_1,17
GCA_023322905_1,17
GCA_023118435_1,17
GCA_022890915_1,17
GCA_022675955_1,17
GCA_022693725_1,17
GCA_022677225_1,17
GCA_022677065_1,17
GCA_022693645_1,17
GCA_023412095_1,17
GCF_002184265_1,17
GCA_022676415_1,17
GCA_023322945_1,17
GCA_022675895_1,17
GCA_022693765_1,17
GCF_000809325_3,17
GCA_023118715_1,17
GCF_000810875_3,17
GCF_002951055_1,17
GCF_002182805_1,18
GCF_002142935_1,18
GCF_000811705_3,18
GCF_002143015_1,18
GCF_000810065_3,18
GCF_002183705_1,18
GCF_000949045_2,18
GCF_002142955_1,18
GCF_002017255_1,18
GCF_002143095_1,18
GCF_000811785_3,18
GCF_002184005_1,18
GCF_002182695_1,18
GCF_002183805_1,18
GCF_002143785_1,18
GCF_002145175_1,18
GCF_002182795_1,18
GCF_002017285_1,18
GCF_002183035_1,18
GCF_002182625_1,18
GCF_002182705_1,18
GCF_000811625_3,18
GCF_000811685_3,18
GCF_002143045_1,18
GCF_002143105_1,18
GCF_002137695_1,18
GCF_002143675_1,18
GCF_000809945_1,18
GCF_002182845_1,18
GCF_002143335_1,18
GCF_002182725_1,18
GCF_002017735_1,18
GCF_002017705_1,18
GCF_002138035_1,18
GCF_000811525_3,18
GCF_002138245_1,18
GCF_002184565_1,18
GCF_002183625_1,18
GCF_002183855_1,18
GCA_020105455_1,19
GCA_020112275_1,19
GCA_020100975_1,19
GCA_020105535_1,19
GCA_020101135_1,19
GCA_020106375_1,19
GCF_022816025_1,19
GCA_020110855_1,19
GCA_020111875_1,19
GCA_020106395_1,19
GCA_020108595_1,19
GCA_020105515_1,19
GCF_022816385_1,19
GCA_020114835_1,19
GCA_020105575_1,19
GCA_020107935_1,19
GCA_020108195_1,19
GCA_020101665_1,19
GCA_020110375_1,19
GCA_020109495_1,19
GCA_020114875_1,19
GCA_020112295_1,19
GCA_020105475_1,19
GCF_022816255_1,19
GCA_020105555_1,19
GCA_020110495_1,19
GCA_020101595_1,19
GCA_020109895_1,19
GCA_020105195_1,19
GCA_020106335_1,19
GCA_020106255_1,19
GCA_020109995_1,19
GCA_020110395_1,19
GCA_020101555_1,19
GCF_022816505_1,19
GCA_020110355_1,19
GCA_020108055_1,19
GCA_020108315_1,19
GCA_020106355_1,19
GCA_016530155_2,20
GCA_016525745_2,20
GCA_016528235_2,20
GCA_016523935_2,20
GCA_016536695_2,20
GCF_001612015_1,20
GCA_016527195_2,20
GCA_016526225_2,20
GCA_016524215_2,20
GCA_016538975_2,20
GCA_016521545_2,20
GCA_016522265_2,20
GCA_016539365_2,20
GCA_016536725_2,20
GCA_016538895_2,20
GCA_016526265_2,20
GCA_016522175_2,20
GCA_016525695_2,20
GCA_016525795_2,20
GCA_024024015_1,20
GCF_003948195_1,20
GCA_016523875_2,20
GCA_016523405_2,20
GCA_016525095_2,20
GCA_016529715_2,20
GCA_016523495_2,20
GCA_016524235_2,20
GCA_016523395_2,20
GCA_016536345_2,20
GCA_016538905_2,20
GCA_016540805_2,20
GCA_016536825_2,20
GCA_016528325_2,20
GCA_016527715_2,20
GCF_001612215_1,20
GCA_016525775_2,20
GCA_016536795_2,20
GCA_022915935_1,21
GCA_023186235_1,21
GCA_016481645_1,21
GCA_016489585_1,21
GCA_016609945_1,21
GCA_023203155_1,21
GCA_023203175_1,21
GCA_016482595_1,21
GCA_016484195_1,21
GCA_016974795_1,21
GCA_020781315_1,21
GCA_016484325_1,21
GCA_021470705_1,21
GCA_016489565_1,21
GCA_018285675_1,21
GCA_020040145_1,21
GCA_023308865_1,21
GCA_021539395_1,21
GCA_016484245_1,21
GCA_021336855_1,21
GCA_024740385_1,21
GCA_018498425_1,21
GCA_016489525_1,21
GCA_016481185_1,21
GCA_021470665_1,21
GCA_022666195_1,21
GCA_016489445_1,21
GCA_021464885_1,21
GCA_017831355_1,21
GCA_017362385_1,21
GCA_016489645_1,21
GCA_018285615_1,21
GCA_020863645_1,21
GCA_019079985_1,21
GCA_023203185_1,21
GCA_021470685_1,21
GCA_016481585_1,21
GCA_018453825_1,22
GCA_024362545_1,22
GCA_018868905_1,22
GCA_017835855_1,22
GCA_020041165_1,22
GCA_023662945_1,22
GCA_021444745_1,22
GCA_023784435_1,22
GCA_019505885_1,22
GCA_024855225_1,22
GCA_016974395_1,22
GCA_021715375_1,22
GCA_021220045_1,22
GCA_019506845_1,22
GCA_020218735_1,22
GCA_021525355_1,22
GCA_021526785_1,22
GCA_022383095_1,22
GCA_021115985_1,22
GCA_021221425_1,22
GCA_021444765_1,22
GCA_017372315_1,22
GCA_023117635_1,22
GCA_019316755_1,22
GCA_016479045_1,22
GCA_024848405_1,22
GCA_018454745_1,22
GCA_021336655_1,22
GCA_018501365_1,22
GCA_022217805_1,22
GCA_017120165_1,22
GCA_024855265_1,22
GCA_022623925_1,22
GCA_021221765_1,22
GCA_019316925_1,22
GCA_021716415_1,22
GCA_016509335_1,23
GCA_016509135_1,23
GCA_016509155_1,23
GCA_016509015_1,23
GCA_016510815_1,23
GCA_016509235_1,23
GCA_016509515_1,23
GCA_016508975_1,23
GCA_016509495_1,23
GCA_016509075_1,23
GCA_016509715_1,23
GCA_016508915_1,23
GCA_016509675_1,23
GCA_016509375_1,23
GCA_016509035_1,23
GCA_016509195_1,23
GCA_016509095_1,23
GCA_016509555_1,23
GCA_016508955_1,23
GCA_016509175_1,23
GCA_016510915_1,23
GCA_016509695_1,23
GCA_016508875_1,23
GCF_900010465_1,23
GCA_016509605_1,23
GCA_016509355_1,23
GCF_900011305_1,23
GCA_016508995_1,23
GCA_016509635_1,23
GCA_016510795_1,23
GCA_016509655_1,23
GCA_016509055_1,23
GCA_016509115_1,23
GCA_016509915_1,24
GCA_016509255_1,24
GCA_016508215_1,24
GCA_016508155_1,24
GCA_016509975_1,24
GCA_016509595_1,24
GCA_016509995_1,24
GCA_016508775_1,24
GCA_016508835_1,24
GCA_016509315_1,24
GCA_016508735_1,24
GCA_016507815_1,24
GCA_016509835_1,24
GCA_016508755_1,24
GCA_016508025_1,24
GCA_016509935_1,24
GCA_016508015_1,24
GCA_016508815_1,24
GCA_016509895_1,24
GCA_016508795_1,24
GCA_016508935_1,24
GCA_016509295_1,24
GCA_016508105_1,24
GCA_016508895_1,24
GCA_016509535_1,24
GCA_016509575_1,24
GCA_016508855_1,24
GCA_016508185_1,24
GCA_016509855_1,24
GCA_016509415_1,24
GCA_016509435_1,24
GCA_016509395_1,24
GCA_016509275_1,24
GCF_023605385_1,25
GCF_023605805_1,25
GCF_006367275_1,25
GCF_001863535_1,25
GCF_006367695_1,25
GCF_023606285_1,25
GCF_006365945_1,25
GCF_016745695_1,25
GCA_021386945_1,25
GCF_006368055_1,25
GCF_023605365_1,25
GCF_001864195_1,25
GCF_023605425_1,25
GCF_023605505_1,25
GCF_022236925_1,25
GCF_006368025_1,25
GCF_001863665_1,25
GCF_016745975_1,25
GCF_023606235_1,25
GCF_001863625_1,25
GCF_023606145_1,25
GCF_006366645_1,25
GCA_021389295_1,25
GCA_021388955_1,25
GCF_023605475_1,25
GCF_006367195_1,25
GCF_001864475_1,25
GCF_006367915_1,25
GCF_022237305_1,25
GCF_024295285_1,25
GCF_023604925_1,25
GCF_006365355_1,25
GCA_020220415_1,26
GCA_022915675_1,26
GCA_018286535_1,26
GCA_018869145_1,26
GCA_019316865_1,26
GCA_016974055_1,26
GCA_018868985_1,26
GCA_021290745_1,26
GCA_022916555_1,26
GCA_020575265_1,26
GCA_018868705_1,26
GCA_020236715_1,26
GCA_024575795_1,26
GCA_020041115_1,26
GCA_022915695_1,26
GCA_021470605_1,26
GCA_022474795_1,26
GCA_022107315_1,26
GCA_022915715_1,26
GCA_021539475_1,26
GCA_020576205_1,26
GCA_020041105_1,26
GCA_022106315_1,26
GCA_020040865_1,26
GCA_018487645_1,26
GCA_022474655_1,26
GCA_020040525_1,26
GCA_021221205_1,26
GCA_020040345_1,26
GCA_022915775_1,26
GCA_017364385_1,26
GCA_022666035_1,26
GCA_016479825_1,27
GCA_019316805_1,27
GCA_016544025_1,27
GCA_016479985_1,27
GCA_016480225_1,27
GCA_020576065_1,27
GCA_016480205_1,27
GCA_016479545_1,27
GCA_016479905_1,27
GCA_016480085_1,27
GCA_017363965_1,27
GCA_016609385_1,27
GCA_016479255_1,27
GCA_016479965_1,27
GCA_016479885_1,27
GCA_016609405_1,27
GCA_016479855_1,27
GCA_016480185_1,27
GCA_016480125_1,27
GCA_016480245_1,27
GCA_016480705_1,27
GCA_016479785_1,27
GCA_023834375_1,27
GCA_016480065_1,27
GCA_016479805_1,27
GCA_016479845_1,27
GCA_016480425_1,27
GCA_016479925_1,27
GCA_016480345_1,27
GCA_016609425_1,27
GCA_016479525_1,27
GCA_016470895_1,27
AB186,28
AB185,28
AB235,28
Aci106_AB288,28
AB171,28
AB253,28
AB131,28
AB261,28
AB285,28
AB184,28
AB187,28
AB132,28
AB133,28
AB263,28
AB173,28
AB136,28
AB159,28
AB254,28
AB181,28
AB287,28
Aci109_AB134,28
AB156,28
AB262,28
AB231,28
AB126,28
Aci68,28
AB165,28
Aci74,28
AB158,28
Aci70,28
Aci77,28
GCA_020113135_1,29
GCA_020124375_1,29
GCA_020102715_1,29
GCA_020103375_1,29
GCA_020102695_1,29
GCA_020103635_1,29
GCA_020103155_1,29
GCA_020102955_1,29
GCA_020109295_1,29
GCA_020103175_1,29
GCA_020110635_1,29
GCA_020100695_1,29
GCA_020103335_1,29
GCA_020113355_1,29
GCA_020102915_1,29
GCA_020102635_1,29
GCA_020109275_1,29
GCA_020101275_1,29
GCA_020103295_1,29
GCA_020103815_1,29
GCA_020100735_1,29
GCA_020100675_1,29
GCA_020103355_1,29
GCA_020113395_1,29
GCA_020110675_1,29
GCA_020103395_1,29
GCA_020102675_1,29
GCA_020103935_1,29
GCA_020113335_1,29
GCF_900118115_2,30
GCF_900117825_2,30
GCF_900477325_2,30
GCF_900477285_2,30
GCF_900477485_2,30
GCF_900477095_2,30
GCF_900477465_2,30
GCF_900477315_2,30
GCF_900477365_2,30
GCF_900477585_2,30
GCF_900477375_2,30
GCF_900118015_2,30
GCF_900477395_2,30
GCF_900118105_2,30
GCF_900477065_2,30
GCF_900118085_2,30
GCF_900118005_2,30
GCF_900477355_2,30
GCF_900477255_2,30
GCF_900477245_2,30
GCF_900477105_2,30
GCF_900118025_2,30
GCF_900117635_2,30
GCF_900477575_2,30
GCF_900117975_2,30
GCF_900477225_2,30
GCF_900477335_2,30
GCF_900477205_2,30
GCF_000591615_1,31
GCF_000611265_1,31
GCF_000611405_1,31
GCF_000671655_1,31
GCF_000592535_1,31
GCF_000627715_1,31
GCF_000611325_1,31
GCF_000592235_1,31
GCF_000591635_1,31
GCF_000592115_1,31
GCF_000611525_1,31
GCF_000592555_1,31
GCF_000591755_1,31
GCF_000600455_1,31
GCF_000627695_1,31
GCF_000627375_1,31
GCF_000592355_1,31
GCF_000592755_1,31
GCF_000592335_1,31
GCF_000592295_1,31
GCF_000592395_1,31
GCF_000592615_1,31
GCF_000592095_1,31
GCF_000592275_1,31
GCF_000611345_1,31
GCF_000592595_1,31
GCF_000591595_1,31
GCF_000592015_1,31
GCF_011603775_1,32
GCA_021139435_1,32
GCA_021138935_1,32
GCA_021144125_1,32
GCF_011601885_1,32
GCF_011602655_1,32
GCA_021138715_1,32
GCA_021150925_1,32
GCA_021150965_1,32
GCF_011603305_1,32
GCA_021139515_1,32
GCA_021136155_1,32
GCA_021139215_1,32
GCF_011603445_1,32
GCF_011603595_1,32
GCF_011602675_1,32
GCF_011602685_1,32
GCA_021139415_1,32
GCF_011603905_1,32
GCA_021137375_1,32
GCA_021139075_1,32
GCF_011603805_1,32
GCF_011601865_1,32
GCA_021136095_1,32
GCF_011603545_1,32
GCF_011603625_1,32
GCF_011603645_1,32
GCA_021136395_1,32
GCA_022442685_1,33
GCA_024865545_1,33
GCA_022875845_1,33
GCA_016473175_1,33
GCA_024867665_1,33
GCA_024865465_1,33
GCA_022875305_1,33
GCA_016473215_1,33
GCA_022875865_1,33
GCA_016490375_1,33
GCA_022875345_1,33
GCA_024167365_1,33
GCA_016608775_1,33
GCA_022875265_1,33
GCA_024867645_1,33
GCA_022876005_1,33
GCA_022442225_1,33
GCA_022875825_1,33
GCA_022875325_1,33
GCA_024375475_1,33
GCA_022875445_1,33
GCA_024165245_1,33
GCA_024168425_1,33
GCA_024865485_1,33
GCA_022875965_1,33
GCA_023345105_1,33
GCA_022443345_1,33
GCA_022442365_1,33
GCA_023064435_1,34
GCA_020447805_1,34
GCA_020448845_1,34
GCA_021272545_1,34
GCA_020448165_1,34
GCA_020448885_1,34
GCA_020519485_1,34
GCA_024537795_1,34
GCA_020464305_1,34
GCA_023064615_1,34
GCA_020518685_1,34
GCA_024537675_1,34
GCA_021274885_1,34
GCA_024572895_1,34
GCA_021752925_1,34
GCA_024536875_1,34
GCA_023064475_1,34
GCA_024537275_1,34
GCA_021272485_1,34
GCA_020519505_1,34
GCA_024536855_1,34
GCA_022992305_1,34
GCA_024736705_1,34
GCA_021276085_1,34
GCA_024573055_1,34
GCA_020606435_1,34
GCA_020519065_1,34
AB127,35
AB97,35
AB95,35
AB86,35
AB85,35
AB76,35
AB100,35
AB128,35
AB129,35
Aci69,35
Aci67,35
AB79,35
AB112,35
Aci71,35
Aci73,35
AB92,35
AB130,35
Aci76,35
AB114,35
AB94,35
AB99,35
AB98,35
AB91,35
AB78,35
Aci75,35
AB90,35
AB87,35
GCA_019178075_2,36
GCA_024367475_1,36
GCA_023682585_1,36
GCA_020904175_1,36
GCA_018452405_1,36
GCA_022217745_1,36
GCA_018625955_1,36
GCA_023662525_1,36
GCA_021525435_1,36
GCA_021752545_1,36
GCA_020904155_1,36
GCA_022587955_1,36
GCA_018452205_1,36
GCA_018454585_1,36
GCA_021106175_1,36
GCA_023800395_1,36
GCA_018454705_1,36
GCA_024175705_1,36
GCA_018454105_1,36
GCA_020823575_1,36
GCA_023184975_1,36
GCA_021752455_1,36
GCA_023467775_1,36
GCA_020823615_1,36
GCA_022383315_1,36
GCA_018454765_1,36
GCA_016528085_2,37
GCA_016522975_2,37
GCA_016530005_2,37
GCA_016519865_2,37
GCA_016521475_2,37
GCA_016521335_2,37
GCA_024024035_1,37
GCA_016519765_2,37
GCA_016520755_2,37
GCA_016529965_2,37
GCA_016520285_2,37
GCA_016530255_2,37
GCA_016539405_2,37
GCA_016521895_2,37
GCA_016522615_2,37
GCA_016532555_2,37
GCA_024023975_1,37
GCA_016519675_2,37
GCA_016521445_2,37
GCA_016536265_2,37
GCA_016540555_2,37
GCA_016522915_2,37
GCA_016532425_2,37
GCA_016520155_2,37
GCA_016522625_2,37
GCF_016745475_1,38
GCF_016745735_1,38
GCA_019305625_1,38
GCF_016745805_1,38
GCF_016746015_1,38
GCF_016745555_1,38
GCF_016745935_1,38
GCF_016745955_1,38
GCF_016745755_1,38
GCF_016745655_1,38
GCF_020991895_1,38
GCF_006937715_1,38
GCF_016745625_1,38
GCF_016746035_1,38
GCF_016745795_1,38
GCF_016745515_1,38
GCF_008000275_1,38
GCF_016745915_1,38
GCF_020991495_1,38
GCF_022237065_1,38
GCF_016745995_1,38
GCF_016745855_1,38
GCF_016745675_1,38
GCF_016745585_1,38
AB119,39
AB164,39
AB237,39
AB125,39
AB115,39
AB102,39
AB213,39
AB160,39
AB199,39
AB223,39
AB123,39
AB120,39
Aci110_AB124,39
AB154,39
AB138,39
AB151,39
AB101,39
AB117,39
AB155,39
AB113,39
AB200,39
AB116,39
AB161,39
AB122,39
GCA_021139735_1,40
GCF_010178615_1,40
GCA_021141265_1,40
GCA_021144185_1,40
GCF_011603855_1,40
GCF_011602045_1,40
GCF_011601385_1,40
GCA_021139615_1,40
GCF_011601665_1,40
GCA_021142105_1,40
GCA_021140505_1,40
GCF_011601645_1,40
GCA_021139595_1,40
GCF_010179105_1,40
GCF_011601585_1,40
GCF_011602725_1,40
GCF_011603685_1,40
GCA_021138975_1,40
GCA_021139655_1,40
GCA_021156465_1,40
GCF_011601445_1,40
GCF_011601625_1,40
